,name,id,nametype,recclass,mass (g),fall,reclat,reclong,GeoLocation,Year,City,Country
22885,Majuba 003,30754,Valid,H4,1306.0,Found,40.63078,-118.40918,"(40.63078, -118.40918)",2003.0,winnemucca,us
11685,Fife,30563,Valid,H5,8600.0,Found,31.38972,-99.40583000000001,"(31.38972, -99.40583)",2003.0,brownwood,us
5128,Black Rock 001,32765,Valid,L6,152.0,Found,40.86717,-119.18352,"(40.86717, -119.18352)",2003.0,fernley,us
5259,Buffalo Gap,51831,Valid,"Iron, IAB-ung",9300.0,Found,32.246109999999994,-99.99306,"(32.24611, -99.99306)",2003.0,abilene,us
5269,Burns,57342,Valid,"Iron, IIIAB",18400.0,Found,39.86667,-106.88333,"(39.86667, -106.88333)",2003.0,glenwood springs,us
5595,Coyote Dry Lake 176,30490,Valid,H6,187.55,Found,35.054520000000004,-116.73005,"(35.05452, -116.73005)",2003.0,barstow,us
5597,Coyote Dry Lake 221,30492,Valid,H4,54.31,Found,35.05717,-116.7205,"(35.05717, -116.7205)",2003.0,barstow,us
17325,Kansas State University,30739,Valid,H4,301.0,Found,39.27556,-96.25944,"(39.27556, -96.25944)",2004.0,manhattan,us
36429,Sacramento Wash 002,34066,Valid,H4,892.8,Found,34.75635,-114.2343,"(34.75635, -114.2343)",2004.0,lake havasu city,us
36430,Sacramento Wash 003,34067,Valid,H4,89.2,Found,34.75873,-114.23342,"(34.75873, -114.23342)",2004.0,lake havasu city,us
36431,Sacramento Wash 004,34068,Valid,H5,28.6,Found,34.75078,-114.22717,"(34.75078, -114.22717)",2004.0,lake havasu city,us
36432,Sacramento Wash 005,45974,Valid,H-metal,52.3,Found,34.74667,-114.21,"(34.74667, -114.21)",2004.0,lake havasu city,us
36401,Roosevelt County 108,47360,Valid,H5,4.75,Found,34.21667,-103.18333,"(34.21667, -103.18333)",2004.0,portales,us
35998,Red Dry Lake 029,31309,Valid,H4,5.25,Found,35.62682,-114.04373000000001,"(35.62682, -114.04373)",2004.0,kingman,us
35997,Red Dry Lake 028,31308,Valid,H4,11.3,Found,35.6448,-114.03452,"(35.6448, -114.03452)",2004.0,kingman,us
735,Orlando,34489,Valid,Eucrite,180.0,Fell,28.5475,-81.36222,"(28.5475, -81.36222)",2004.0,orlando,us
21765,Lucerne Valley 045,31370,Valid,L6,38.56,Found,34.487,-116.96512,"(34.487, -116.96512)",2004.0,apple valley,us
21764,Lucerne Valley 044,31369,Valid,L6,106.22,Found,34.48413,-116.96083,"(34.48413, -116.96083)",2004.0,apple valley,us
21763,Lucerne Valley 043,31368,Valid,L4,1.75,Found,34.48457,-116.96255,"(34.48457, -116.96255)",2004.0,apple valley,us
21762,Lucerne Valley 042,31367,Valid,L6,2.17,Found,34.48595,-116.9637,"(34.48595, -116.9637)",2004.0,apple valley,us
21761,Lucerne Valley 041,31366,Valid,L6,0.84,Found,34.48975,-116.94277,"(34.48975, -116.94277)",2004.0,apple valley,us
21760,Lucerne Valley 040,31365,Valid,L6,5.21,Found,34.4921,-116.94308000000001,"(34.4921, -116.94308)",2004.0,apple valley,us
21759,Lucerne Valley 037,35473,Valid,CK4,0.9,Found,34.48887,-116.95223,"(34.48887, -116.95223)",2004.0,apple valley,us
21758,Lucerne Valley 036,35472,Valid,CK4,2.48,Found,34.48793,-116.95638000000001,"(34.48793, -116.95638)",2004.0,apple valley,us
21766,Lucerne Valley 046,31371,Valid,L6,10.32,Found,34.48742,-116.9735,"(34.48742, -116.9735)",2004.0,apple valley,us
21757,Lucerne Valley 035,35471,Valid,CK4,0.92,Found,34.4868,-116.95837,"(34.4868, -116.95837)",2004.0,apple valley,us
21755,Lucerne Valley 031,35469,Valid,CK4,3.22,Found,34.4871,-116.9578,"(34.4871, -116.9578)",2004.0,apple valley,us
21754,Lucerne Valley 030,35468,Valid,CK4,4.12,Found,34.48708,-116.95796999999999,"(34.48708, -116.95797)",2004.0,apple valley,us
5602,Coyote Dry Lake 249,30497,Valid,H4,71.8,Found,35.087579999999996,-116.74603,"(35.08758, -116.74603)",2004.0,barstow,us
5601,Coyote Dry Lake 235,30496,Valid,LL6,81.4,Found,35.05628,-116.73376999999999,"(35.05628, -116.73377)",2004.0,barstow,us
5600,Coyote Dry Lake 230,30495,Valid,H6,16.36,Found,35.08958,-116.75007,"(35.08958, -116.75007)",2004.0,barstow,us
5599,Coyote Dry Lake 223,30494,Valid,L6,512.0,Found,35.03842,-116.75818000000001,"(35.03842, -116.75818)",2004.0,barstow,us
5598,Coyote Dry Lake 222,30493,Valid,L5,22.5,Found,35.040079999999996,-116.75553000000001,"(35.04008, -116.75553)",2004.0,barstow,us
5596,Coyote Dry Lake 194,30491,Valid,L6,1.47,Found,35.08838,-116.75283,"(35.08838, -116.75283)",2004.0,barstow,us
21756,Lucerne Valley 032,35470,Valid,CK4,11.87,Found,34.49015,-116.94985,"(34.49015, -116.94985)",2004.0,apple valley,us
21767,Lucerne Valley 047,31372,Valid,L6,30.43,Found,34.486129999999996,-116.9739,"(34.48613, -116.9739)",2004.0,apple valley,us
21768,Lucerne Valley 048,31373,Valid,H4,2.29,Found,34.486670000000004,-116.95833,"(34.48667, -116.95833)",2004.0,apple valley,us
21769,Lucerne Valley 049,30748,Valid,L6,9.2,Found,34.48472,-116.96106999999999,"(34.48472, -116.96107)",2004.0,apple valley,us
5642,Cuddeback Dry Lake 021,51573,Valid,L6,31.72,Found,35.3,-117.4605,"(35.3, -117.4605)",2004.0,ridgecrest,us
5455,Chicago Valley,44706,Valid,L5,26.0,Found,36.00217,-116.19633,"(36.00217, -116.19633)",2004.0,pahrump,us
30961,Octave Mine,35633,Valid,H5,1304.2,Found,34.13228,-112.70225,"(34.13228, -112.70225)",2004.0,prescott,us
31103,Palo Verde Mine,31284,Valid,L6,9158.0,Found,34.71457,-114.19142,"(34.71457, -114.19142)",2004.0,lake havasu city,us
37766,Superior Valley 022,31332,Valid,H5,38.9,Found,35.23705,-117.01618,"(35.23705, -117.01618)",2004.0,barstow,us
37795,Tamarack,51737,Valid,"Iron, IIAB",41.0,Found,44.933890000000005,-116.43167,"(44.93389, -116.43167)",2004.0,weiser,us
5223,Buck Mountains 002,35489,Valid,L6,18.4,Found,34.71933,-114.20783,"(34.71933, -114.20783)",2004.0,lake havasu city,us
5222,Buck Mountains 001,35488,Valid,H6,50.0,Found,34.73245,-114.22256999999999,"(34.73245, -114.22257)",2004.0,lake havasu city,us
5221,Buck Mountain Wash,30446,Valid,H3-5,798.0,Found,34.72453,-114.20883,"(34.72453, -114.20883)",2004.0,lake havasu city,us
5189,Bouse,35487,Valid,L4-6,147.4,Found,33.96667,-114.06667,"(33.96667, -114.06667)",2004.0,lake havasu city,us
26156,Moapa Valley,48952,Valid,CM1,698.8,Found,36.55722,-114.42693999999999,"(36.55722, -114.42694)",2004.0,boulder city,us
104,Berthoud,47355,Valid,Eucrite-mmict,960.0,Fell,40.30583,-105.02325,"(40.30583, -105.02325)",2004.0,loveland,us
26350,Naviska,48657,Valid,"Iron, IAB complex",147.0,Found,32.5,-111.28,"(32.5, -111.28)",2004.0,marana,us
38325,Willcox Playa 006,51583,Valid,H6,3.1,Found,32.11288,-109.89265,"(32.11288, -109.89265)",2004.0,sierra vista,us
38326,Willcox Playa 007,51584,Valid,L6,62.4,Found,32.18843,-109.84563,"(32.18843, -109.84563)",2004.0,safford,us
38324,Willcox Playa 005,51582,Valid,H5,278.4,Found,32.0939,-109.88412,"(32.0939, -109.88412)",2004.0,sierra vista,us
38323,Willcox Playa 004,51581,Valid,L6,19.9,Found,32.14202,-109.82423,"(32.14202, -109.82423)",2004.0,safford,us
13025,Greener Reservoir,30666,Valid,H4,45.0,Found,39.49133,-112.942,"(39.49133, -112.942)",2004.0,tooele,us
38103,Tungsten Mountain 113,35730,Valid,H4/5,4.48,Found,39.67917,-117.62675,"(39.67917, -117.62675)",2004.0,fallon,us
8305,Diablo Pass,35516,Valid,L6,246.6,Found,33.66348,-114.29207,"(33.66348, -114.29207)",2004.0,blythe,us
38077,Trilby Wash,35339,Valid,L4,846.0,Found,33.91667,-112.55,"(33.91667, -112.55)",2005.0,sun city west,us
38104,Tungsten Mountain 204,51585,Valid,H4,41.6,Found,39.67888,-117.62945,"(39.67888, -117.62945)",2005.0,fallon,us
17423,La Luz,48962,Valid,H4,4798.0,Found,33.00383,-105.85083,"(33.00383, -105.85083)",2005.0,alamogordo,us
35844,Randsburg,44798,Valid,L5,112.9,Found,35.4005,-117.66617,"(35.4005, -117.66617)",2005.0,ridgecrest,us
21772,Lucerne Valley 057,45967,Valid,L6,13.15,Found,34.486,-116.97275,"(34.486, -116.97275)",2005.0,apple valley,us
21770,Lucerne Valley 050,32766,Valid,H4,6.85,Found,34.48728,-116.95833,"(34.48728, -116.95833)",2005.0,apple valley,us
5224,Buck Mountains 003,44705,Valid,L6,34200.0,Found,34.7345,-114.21717,"(34.7345, -114.21717)",2005.0,lake havasu city,us
36402,Roosevelt County 109,48914,Valid,L6,17.3,Found,34.21667,-103.18333,"(34.21667, -103.18333)",2005.0,portales,us
5225,Buck Mountains 004,55342,Valid,H3-6,145.8,Found,34.70108,-114.18845,"(34.70108, -114.18845)",2005.0,lake havasu city,us
36744,San Joaquin,47356,Valid,L5/6,31.8,Found,32.16657,-111.11718,"(32.16657, -111.11718)",2005.0,drexel heights,us
5609,Coyote Spring,44708,Valid,H5,240.0,Found,36.99367,-114.99367,"(36.99367, -114.99367)",2005.0,sunrise manor,us
21773,Lucerne Valley 058,45968,Valid,L6,0.85,Found,34.51092,-116.93961999999999,"(34.51092, -116.93962)",2006.0,apple valley,us
21644,Little Harquahala Mountains,53484,Valid,H-melt rock,262.2,Found,33.69177,-113.63611999999999,"(33.69177, -113.63612)",2006.0,blythe,us
36000,Red Dry Lake 063,45969,Valid,H4,6.0,Found,35.63333,-114.08333,"(35.63333, -114.08333)",2006.0,kingman,us
36905,Sawyer,53806,Valid,H4,8100.0,Found,37.523920000000004,-98.62993,"(37.52392, -98.62993)",2006.0,great bend,us
36001,Red Dry Lake 064,45970,Valid,H5,6.0,Found,35.641329999999996,-114.09,"(35.64133, -114.09)",2006.0,kingman,us
36002,Red Dry Lake 065,45971,Valid,L6,3.0,Found,35.647,-114.0955,"(35.647, -114.0955)",2006.0,kingman,us
5102,Big Horn Mountains,50765,Valid,H4,91.9,Found,33.71333,-113.275,"(33.71333, -113.275)",2006.0,buckeye,us
5136,Blue Eagle,45972,Valid,R3-6,70.0,Found,38.66167,-115.51833,"(38.66167, -115.51833)",2006.0,elko,us
5149,Bluewing 029,45959,Valid,H6,83.8,Found,40.2628,-118.95912,"(40.2628, -118.95912)",2006.0,fernley,us
5495,Coffeyville,51051,Valid,H5,35900.0,Found,37.01667,-95.66667,"(37.01667, -95.66667)",2006.0,coffeyville,us
5513,Conception Junction,53877,Valid,"Pallasite, PMG-an",17000.0,Found,40.266667,-94.68333299999999,"(40.266667, -94.683333)",2006.0,maryville,us
5603,Coyote Dry Lake 274,45960,Valid,H4,7.5,Found,35.059020000000004,-116.76892,"(35.05902, -116.76892)",2006.0,barstow,us
5604,Coyote Dry Lake 275,45961,Valid,H4,16.2,Found,35.05122,-116.76742,"(35.05122, -116.76742)",2006.0,barstow,us
5605,Coyote Dry Lake 276,45962,Valid,H6,47.2,Found,35.07118,-116.77162,"(35.07118, -116.77162)",2006.0,barstow,us
5606,Coyote Dry Lake 277,45963,Valid,H5,21.3,Found,35.0742,-116.7637,"(35.0742, -116.7637)",2006.0,barstow,us
38331,Willow Wash,47353,Valid,H3.5,552.0,Found,35.37358,-115.34388,"(35.37358, -115.34388)",2006.0,spring valley,us
17303,Kackley,45966,Valid,H4,1368.0,Found,39.71633,-97.8545,"(39.71633, -97.8545)",2006.0,salina,us
37767,Superior Valley 026,44801,Valid,L4,15.8,Found,35.23625,-117.04638,"(35.23625, -117.04638)",2006.0,barstow,us
17298,Jungo 001,50762,Valid,L6,70.7,Found,40.89055,-118.36278,"(40.89055, -118.36278)",2007.0,winnemucca,us
17299,Jungo 002,50763,Valid,H6,27.8,Found,40.89805,-118.35388,"(40.89805, -118.35388)",2007.0,winnemucca,us
17300,Jungo 003,50764,Valid,H6,29.1,Found,40.95805,-118.35305,"(40.95805, -118.35305)",2007.0,winnemucca,us
21774,Lucerne Valley 089,52460,Valid,L5,2.6,Found,34.48972,-116.98128,"(34.48972, -116.98128)",2007.0,apple valley,us
21775,Lucerne Valley 090,52461,Valid,L5,30.7,Found,34.48823,-116.97797,"(34.48823, -116.97797)",2007.0,apple valley,us
21776,Lucerne Valley 091,52462,Valid,H4,12.7,Found,34.48075,-116.9788,"(34.48075, -116.9788)",2007.0,apple valley,us
21777,Lucerne Valley 092,52463,Valid,H5,0.6,Found,34.48148,-116.95325,"(34.48148, -116.95325)",2007.0,apple valley,us
21778,Lucerne Valley 093,52464,Valid,L6,3.93,Found,34.4887,-116.9788,"(34.4887, -116.9788)",2007.0,apple valley,us
22886,Majuba 007,54684,Valid,H4,1823.3,Found,40.61667,-118.38472,"(40.61667, -118.38472)",2007.0,winnemucca,us
16346,Harper Dry Lake 018,52983,Valid,H6,39.7,Found,35.0421,-117.27512,"(35.0421, -117.27512)",2007.0,barstow,us
45674,Yelland Dry Lake,52641,Valid,H4,76000.0,Found,39.35067,-114.40783,"(39.35067, -114.40783)",2007.0,west wendover,us
5226,Buck Mountains 005,55334,Valid,L6,859.7,Found,34.70337,-114.19097,"(34.70337, -114.19097)",2007.0,lake havasu city,us
6892,Desert Willow,48655,Valid,H4/5,11.3,Found,32.319,-111.077,"(32.319, -111.077)",2007.0,flowing wells,us
16345,Harper Dry Lake 017,45964,Valid,H6,16.4,Found,35.04102,-117.27465,"(35.04102, -117.27465)",2007.0,barstow,us
16347,Harper Dry Lake 019,45965,Valid,L6,118.7,Found,35.04015,-117.27283,"(35.04015, -117.27283)",2007.0,barstow,us
38105,Tungsten Mountain 533,51851,Valid,H5,25.3,Found,39.68945,-117.62358,"(39.68945, -117.62358)",2007.0,fallon,us
38106,Tungsten Mountain 535,51852,Valid,H4,26.1,Found,39.68908,-117.62257,"(39.68908, -117.62257)",2007.0,fallon,us
38108,Tungsten Mountain 542,51853,Valid,H5,4.6,Found,39.6872,-117.62618,"(39.6872, -117.62618)",2007.0,fallon,us
38109,Tungsten Mountain 543,51854,Valid,H4,18.1,Found,39.68938,-117.62031999999999,"(39.68938, -117.62032)",2007.0,fallon,us
38110,Tungsten Mountain 563,51855,Valid,H5,9.3,Found,39.6772,-117.62858,"(39.6772, -117.62858)",2007.0,fallon,us
38111,Tungsten Mountain 572,51856,Valid,H6,10.7,Found,39.68105,-117.61325,"(39.68105, -117.61325)",2007.0,fallon,us
841,Red Canyon Lake,53502,Valid,H5,18.41,Fell,38.13742,-119.75811999999999,"(38.13742, -119.75812)",2007.0,south lake tahoe,us
38107,Tungsten Mountain 541,52014,Valid,H3.8,5.7,Found,39.6884,-117.62422,"(39.6884, -117.62422)",2007.0,fallon,us
22892,Mangum,55331,Valid,H4,750.0,Found,34.849,-99.704,"(34.849, -99.704)",2008.0,altus,us
21785,Lucerne Valley 100,52532,Valid,CK5,0.8,Found,34.48738,-116.96065,"(34.48738, -116.96065)",2008.0,apple valley,us
16348,Harper Dry Lake 029,52112,Valid,H6,11.56,Found,35.04568,-117.26658,"(35.04568, -117.26658)",2008.0,barstow,us
5187,Boulder Mine,52852,Valid,L5,1560.0,Found,34.685,-114.323,"(34.685, -114.323)",2008.0,lake havasu city,us
19722,Laughlin,53492,Valid,H5,10.0,Found,35.16867,-114.455,"(35.16867, -114.455)",2008.0,bullhead city,us
21779,Lucerne Valley 094,52526,Valid,CK5,3.5,Found,34.487120000000004,-116.96146999999999,"(34.48712, -116.96147)",2008.0,apple valley,us
21780,Lucerne Valley 095,52527,Valid,CK5,1.1,Found,34.48657,-116.9592,"(34.48657, -116.9592)",2008.0,apple valley,us
21781,Lucerne Valley 096,52528,Valid,L5,7.3,Found,34.48662,-116.9564,"(34.48662, -116.9564)",2008.0,apple valley,us
21782,Lucerne Valley 097,52529,Valid,CK4,6.5,Found,34.48565,-116.95673000000001,"(34.48565, -116.95673)",2008.0,apple valley,us
21783,Lucerne Valley 098,52530,Valid,CK4,1.5,Found,34.48703,-116.95595,"(34.48703, -116.95595)",2008.0,apple valley,us
21784,Lucerne Valley 099,52531,Valid,CK5,3.2,Found,34.48733,-116.96055,"(34.48733, -116.96055)",2008.0,apple valley,us
21786,Lucerne Valley 101,52533,Valid,CK4,4.0,Found,34.48598,-116.95593000000001,"(34.48598, -116.95593)",2008.0,apple valley,us
16481,Hyattville,52755,Valid,L6,8911.0,Found,44.338229999999996,-107.67405,"(44.33823, -107.67405)",2008.0,worland,us
36004,Red Dry Lake 068,52891,Valid,H4,26.2,Found,35.64,-114.03285,"(35.64, -114.03285)",2008.0,kingman,us
5645,Cuddeback Dry Lake 029,52968,Valid,H4,22.2,Found,35.296,-117.472,"(35.296, -117.472)",2008.0,ridgecrest,us
5644,Cuddeback Dry Lake 028,52967,Valid,L5,19.5,Found,35.296,-117.472,"(35.296, -117.472)",2008.0,ridgecrest,us
5641,Cuddeback Dry Lake 019,52980,Valid,L6,10.1,Found,35.30455,-117.45817,"(35.30455, -117.45817)",2008.0,ridgecrest,us
5639,Cuddeback Dry Lake 017,52978,Valid,H6,23.1,Found,35.28528,-117.48305,"(35.28528, -117.48305)",2008.0,ridgecrest,us
5638,Cuddeback Dry Lake 013,52974,Valid,H4,1.6,Found,35.31218,-117.45303,"(35.31218, -117.45303)",2008.0,ridgecrest,us
5640,Cuddeback Dry Lake 018,52979,Valid,H4,8.5,Found,35.28638,-117.48305,"(35.28638, -117.48305)",2008.0,ridgecrest,us
38007,Thumb Butte,53890,Valid,H3.8,105.0,Found,35.16993,-114.45585,"(35.16993, -114.45585)",2008.0,bullhead city,us
12647,Grandview,47730,Valid,L5,6400.0,Found,32.788333,-101.938333,"(32.788333, -101.938333)",2008.0,lamesa,us
32048,Powell Peak 002,54526,Valid,L4,1062.0,Found,34.7049,-114.34572,"(34.7049, -114.34572)",2008.0,lake havasu city,us
30979,Oldman Mountain,56392,Valid,H5,198.96,Found,33.67248,-114.2917,"(33.67248, -114.2917)",2008.0,blythe,us
37437,Seminole (f),54436,Valid,H5,5421.0,Found,32.700379999999996,-102.67268,"(32.70038, -102.67268)",2008.0,andrews,us
38085,Tule Valley Hardpan 001,54682,Valid,L5,5.1,Found,38.943059999999996,-113.37833,"(38.94306, -113.37833)",2009.0,cedar city,us
38086,Tule Valley Hardpan 002,54683,Valid,H5,1.32,Found,38.945,-113.38221999999999,"(38.945, -113.38222)",2009.0,cedar city,us
38327,Willcox Playa 009,52851,Valid,Mesosiderite,160.0,Found,32.07667,-109.8455,"(32.07667, -109.8455)",2009.0,sierra vista,us
12558,Galleta Flat,52414,Valid,H4,392.0,Found,32.00415,-110.37503000000001,"(32.00415, -110.37503)",2009.0,sierra vista,us
16511,Imlay,52855,Valid,L5,770.0,Found,40.74018,-118.17285,"(40.74018, -118.17285)",2009.0,winnemucca,us
5157,Bluewing 037,52962,Valid,H5,37.2,Found,40.2819,-118.94693000000001,"(40.2819, -118.94693)",2009.0,fernley,us
1069,Whetstone Mountains,49514,Valid,H5,2138.74,Fell,31.96185,-110.434183,"(31.96185, -110.434183)",2009.0,sierra vista,us
5447,Chandler,53491,Valid,L6,350.4,Found,33.24558,-111.89633,"(33.24558, -111.89633)",2009.0,chandler,us
36003,Red Dry Lake 067,52886,Valid,L3.4,6.2,Found,35.65868,-114.02573000000001,"(35.65868, -114.02573)",2009.0,kingman,us
6850,Deming,55792,Valid,H5,784.0,Found,32.22548,-107.90458999999998,"(32.22548, -107.90459)",2009.0,deming,us
5360,Camp Creek,53490,Valid,H4,3016.0,Found,33.88098,-111.78558000000001,"(33.88098, -111.78558)",2009.0,fountain hills,us
5607,Coyote Dry Lake 318,52804,Valid,H5,7.2,Found,35.0751,-116.75038,"(35.0751, -116.75038)",2009.0,barstow,us
49,Ash Creek,48954,Valid,L6,9500.0,Fell,31.805,-97.01,"(31.805, -97.01)",2009.0,bellmead,us
32018,Plainview (e),54437,Valid,H5,1250.0,Found,34.18513,-101.70558,"(34.18513, -101.70558)",2010.0,plainview,us
9411,El Mirage Dry Lake 003,53845,Valid,H6,6.9,Found,34.63432,-117.56217,"(34.63432, -117.56217)",2010.0,adelanto,us
36005,Red Dry Lake 071,52971,Valid,H6,4.35,Found,35.62453,-114.04688,"(35.62453, -114.04688)",2010.0,kingman,us
36075,Roach Dry Lake 113,52982,Valid,H5,39.6,Found,35.66594,-115.37081,"(35.66594, -115.37081)",2010.0,spring valley,us
36737,San Bernardino Wash,55265,Valid,L5,258.0,Found,34.00056,-115.72972,"(34.00056, -115.72972)",2010.0,twentynine palms,us
5003,Aubrey Hills,56393,Valid,H6,560.8,Found,34.38063,-114.16705,"(34.38063, -114.16705)",2010.0,lake havasu city,us
37741,Stump Spring 083,52752,Valid,LL6,13700.0,Found,35.98728,-115.85828000000001,"(35.98728, -115.85828)",2010.0,pahrump,us
16354,Hart,56555,Valid,CK3,966.0,Found,34.377179999999996,-102.11672,"(34.37718, -102.11672)",2010.0,plainview,us
16349,Harper Dry Lake 036,52853,Valid,L6,85.5,Found,35.03333,-117.28333,"(35.03333, -117.28333)",2010.0,barstow,us
38112,Tungsten Mountain 573,53844,Valid,H4,68.0,Found,39.68973,-117.61822,"(39.68973, -117.61822)",2010.0,fallon,us
26370,New Deal,52094,Valid,H6,266.0,Found,33.721,-101.8389,"(33.721, -101.8389)",2010.0,lubbock,us
550,Lorton,52843,Valid,L6,329.7,Fell,38.70066,-77.21163,"(38.70066, -77.21163)",2010.0,lorton,us
620,Mifflin,52090,Valid,L5,3584.0,Fell,42.9075,-90.36556,"(42.9075, -90.36556)",2010.0,platteville,us
21787,Lucerne Valley 120,52465,Valid,L6,43.1,Found,34.48388,-116.9501,"(34.48388, -116.9501)",2010.0,apple valley,us
1636,Alkali Flat,55662,Valid,L5,28.0,Found,32.306,-108.9038,"(32.306, -108.9038)",2011.0,silver city,us
36062,Rio Rancho,55670,Valid,L6,1001.0,Found,35.3,-106.63333,"(35.3, -106.63333)",2011.0,corrales,us
45673,Yelland 001,54765,Valid,L6,4.5,Found,39.558009999999996,-114.42715,"(39.55801, -114.42715)",2011.0,west wendover,us
45689,Yucca 017,57159,Valid,H5,200.0,Found,34.81923,-114.27735,"(34.81923, -114.27735)",2011.0,lake havasu city,us
45688,Yucca 016,57158,Valid,H5,25.9,Found,34.82658,-114.27763,"(34.82658, -114.27763)",2011.0,lake havasu city,us
45687,Yucca 015,57175,Valid,H-metal,3.0,Found,34.8197,-114.2761,"(34.8197, -114.2761)",2011.0,lake havasu city,us
3427,Anthony Gap,56391,Valid,L6,347.36,Found,32.00584,-106.56028,"(32.00584, -106.56028)",2011.0,sunland park,us
9412,El Mirage Dry Lake 004,54570,Valid,LL6,271.0,Found,34.65783,-117.59891999999999,"(34.65783, -117.59892)",2011.0,adelanto,us
32047,Powell Peak 001,54561,Valid,H6,42.8,Found,34.68222,-114.33046000000002,"(34.68222, -114.33046)",2011.0,lake havasu city,us
13035,Griffith Wash,55289,Valid,L6,93.0,Found,35.066390000000006,-114.0975,"(35.06639, -114.0975)",2011.0,kingman,us
37675,Smokey Spring,57453,Valid,H4,254.0,Found,40.95465,-118.49693,"(40.95465, -118.49693)",2011.0,winnemucca,us
37703,Spruce 001,56165,Valid,L5,983.0,Found,40.801,-114.701,"(40.801, -114.701)",2011.0,west wendover,us
37704,Spruce 002,56166,Valid,L6,18.0,Found,40.792,-114.708,"(40.792, -114.708)",2011.0,west wendover,us
38043,Timber Lake,57160,Valid,H3,8660.0,Found,45.425,-101.097,"(45.425, -101.097)",2011.0,pierre,us
17267,Johannesburg,55765,Valid,H4,63.0,Found,35.37788,-117.63728,"(35.37788, -117.63728)",2012.0,ridgecrest,us
22890,Mandalay Spring,57454,Valid,L6,2854.0,Found,40.89201,-118.55318999999999,"(40.89201, -118.55319)",2012.0,winnemucca,us
969,Sutter's Mill,55529,Valid,C,992.5,Fell,38.80389,-120.90806,"(38.80389, -120.90806)",2012.0,placerville,us
3425,Antelope,57455,Valid,H4,754.0,Found,40.90183,-118.54465,"(40.90183, -118.54465)",2012.0,winnemucca,us
86,Battle Mountain,56133,Valid,L6,2900.0,Fell,40.66813,-117.18913,"(40.66813, -117.18913)",2012.0,winnemucca,us
38113,Tupelo,56551,Valid,EL6,280.0,Found,34.24216,-88.77594,"(34.24216, -88.77594)",2012.0,tupelo,us
37734,Stewart Valley 012,55528,Valid,H6,130.0,Found,36.235,-116.18358,"(36.235, -116.18358)",2012.0,pahrump,us
